architecture,name,description,category,link,tipo_arquitectura,tipo_arquitectura_no_cloudfront,services,serverless_found,num_serverless,has_serverless,serverless_faas_found,num_serverless_faas,has_serverless_faas,serverless_compute_found,num_serverless_compute,has_serverless_compute,serverless_event_driven_found,num_serverless_event_driven,has_serverless_event_driven,belongs_edge,belongs_hpc,belongs_serverless,belongs_serverless_faas,belongs_serverless_compute,belongs_serverless_event_driven,belongs_none_analytical,belongs_edge_no_cloudfront,year_video
90rWUjKjnAE,amazee.io: Kubernetes Deployments Made Easy,"Open-source software delivery platform (to deploy on Kubernetes).
    Want to keep workflow transparent without thinking of underlying storage, so use EFS and EBS when noticing certain storage is needed.
    This is a SaaS company, so what kind of storage to use depends on what their customers want, which may explain why they use FS.
    Use r6g instances for Aurora and gp3 for EBS after testing and seeing no regression; gp3: cheaper and better IOPS.",control,https://www.youtube.com/watch?v=90rWUjKjnAE,,,"['EBS', 'ThirdParty', 'EKS', 'UserConsumerDeveloper', 'Aurora', 'EC2', 'EFS']",['EFS'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2022
GoziWpmFCS0,iRobot: Serverless Data Cataloging for Data Scientists,"IOT connected robot company. This video explains their data lake architecture.
    Input data (JSON records) is first stored in S3. Glue crawler then catalogues it and stores in data catalogue.
    Data catalogue allows inspecting schema of the incoming data.
    A Glue job then reads the recently arrived data and transforms it into parquet format. This is then written to another S3.
    This format allows faster cheaper queries on historical data.
    Video doesn't have much in terms of graph.",data_ingestion,https://www.youtube.com/watch?v=GoziWpmFCS0,Edge,Edge,"['Athena', 'Glue', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,True,2019
AS2JeM2FUzE,Intellect Design Arena: Insurance Risk Assessment with Intellect FABRIC Data Services,"Purpose of system: User can match, aggregate, triangulate the data from different sources and forms
    The Kubernetes cluster is receiving one to two million messages upon each crawling.
    Has multiple services: crawling, deduplication and more.
    Elastic Cache is using Redis
    Moved from MongoDB on EC2 to MongoDB Atlas: overhead: needed to maintain snapshots, backups, regularatory compliance. Operation team was busy. MongoDB Atlas alleviates that. VPC required for regulatory.
    RDS is using Postgres
    Future Plan: Move from Kubernetes to EKS (completely serverless); move from Jupyter on EC2 to Sage Maker; move from MongoDB to Document DB","data_ingestion,interactive",https://www.youtube.com/watch?v=AS2JeM2FUzE,,,"['ElastiCache', 'EC2', 'RDS', 'UserCompanyDataStream', 'MongoDBAtlas', 'ELB', 'UserConsumerWeb', 'VPCPeering', 'AmazonMQ']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2019
wE3TmHxyRdA,Innovapost: Scaling to 5M Package Deliveries with Serverless,largest express courier company of Canada. 5 million packages every day. managing load on imp days. challenges? legacy - reliability and scalability. need reliability. the system works on events. different lambdas for diff processes.each lambda reacts differently. modular.why s3? weighing and redimensioning - need that data. image is captured.rds is the single source of truth. might use step functions in the future. scalability on the rds front.,control,https://www.youtube.com/watch?v=wE3TmHxyRdA,,,"['SQS', 'Lambda', 'RDS', 'ApiGateway', 'S3']","['APIGateway', 'Lambda', 'S3', 'SQS']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
SxFag4CMWU8,Sisense: Using Amazon EKS and FSx for Lustre for Multi-Source Data Ingestion and Presentation,"bi analyzer company. data has different sources. fsx or redshift? they use elasticube to make that decision. if its warm, redshift, if hot then fsx. why on eks? availability scalability etc. why choose fsx? fsx is vv fast responses, low latencies. has capability to keep data in s3 bucket.",data_ingestion,https://www.youtube.com/watch?v=SxFag4CMWU8,HPC,HPC,"['Athena', 'EC2', 'RDS', 'FSX', 'ThirdParty', 'EKS', 'RedShift', 'UserConsumerWeb', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,True,True,False,False,False,False,False,2020
DxHO2TWVN8I,Equinix: Massive Data Ingest  Analytics with Serverless Cloud Application Architectures on AWS,"SaaS for data ingest and analytics.
    Shield is used to avoid cost issues when websites being monitored are under DDoS attacks. Without shield, services will scale up and customer will need to pay for them.",data_ingestion,https://www.youtube.com/watch?v=DxHO2TWVN8I,Edge,,"['UserCompanyAnalyst', 'Shield', 'Lambda', 'ApiGateway', 'CloudFront', 'UserConsumerWeb', 'DynamoDB', 'ECS', 'Firehose', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3']",4,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,False,2019
c6yBZBMwtLk,RSI: Affordably Modernizing Audio and Video Content Management Italian,Video describes pipeline for capturing and processing incoming video data. It also describes pipeline for editting the videos.,"data_ingestion,compute_intensive",https://www.youtube.com/watch?v=c6yBZBMwtLk,Edge,Edge,"['StepFunctions', 'UserCompanyElementalLiveDevice', 'ApiGateway', 'MediaPackage', 'DynamoDB', 'MediaConvert', 'MAM', 'ElementalLive', 'S3']","['APIGateway', 'DynamoDB', 'S3', 'StepFunctions']",4,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,True,2022
FmhL2334GIY,New Relic: Automated Monitoring on AWS with New Relic Synthetics,"Synthetic testing: automated testing simulating customer
    The job workflow is repetitively run
    Private monitors need to be run manually by company developer",other,https://www.youtube.com/watch?v=FmhL2334GIY,,,"['SQS', 'GlobalAccelerator', 'UserCompanyDeveloper', 'UserCompanyWebsite', 'ECS', 'EC2']",['SQS'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2020
INog0_9tCtY,Threat Stack: Proactive Risk Identification and Real-time Threat Detection across AWS,"scale: 60B events/day. agent in customer's instance. separate pipelines forreal-time and long-term storage/analysis. Different serialization/storage formats: json->Avro->gzipped.Also, different data is stored in different places, no duplication here.Bucket policy permissions to let customers fetch data. EC2 service specifically to orchestrate EMR.Mentions benefits of parquet. Mentions dogfooding.",data_ingestion,https://www.youtube.com/watch?v=INog0_9tCtY,,,"['VPC', 'CloudTrail', 'EMR', 'Athena', 'OpenSearch', 'UserCompanyAnalyst', 'ThirdParty', 'SageMaker', 'EC2', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2019
BZ32w0SSAoY,PixelStrings by Cinnafilm: A Flexible & Scalable Platform for Video Audio Optimization & Conversion,Video processing company.,compute_intensive,https://www.youtube.com/watch?v=BZ32w0SSAoY,,,"['EC2', 'Lambda', 'ThirdParty', 'UserConsumerWeb', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
tBavPTWewvI,ACV Auctions: Learn How ACV Scales to Serve Hundreds of Millions of Auction Requests Per Month,100s of millions of requests per month. EKS for scale. production shipping dozens of times in a week. used for scaling.,interactive,https://www.youtube.com/watch?v=tBavPTWewvI,,,"['UserCompanyAnalyst', 'RDS', 'MSK', 'ELB', 'EKS', 'UserConsumerWebMobile']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2021
c8615P0yfi8,Ounass: Building a Scalable Recommender Architecture Powered by the Word2vec Algorithm (Arabic),Ignore this video. The exact same video has been captured in https://www.youtube.com/watch?v=asZIXK7V-U4 (English version).,data_ingestion,https://www.youtube.com/watch?v=c8615P0yfi8,,,"['StepFunctions', 'Lambda', 'S3', 'ApiGateway', 'SageMaker', 'EventBridge', 'UserConsumerWeb', 'Athena']","['APIGateway', 'EventBridge', 'Lambda', 'S3', 'StepFunctions']",5,True,['Lambda'],1,True,[],0,False,['EventBridge'],1,True,False,False,True,True,False,True,False,False,2021
uMX94Mn9u-4,Kmong: Enhancing Security by Leveraging AWSs Security EPICs Acceleration Program Korean,"Freelancer platform, 300 categories of services
    Purpose of system: identify logs, prioritize & respond to security events

    Data analyzed by services like elastic search and Athena
    Security Hub emits alerts by triggering Lambda or SNS service

    Save 80% of time spent detecting and responding to security events

    Future plan: security threats can be detected in running instances of ECS/EMR",control,https://www.youtube.com/watch?v=uMX94Mn9u-4,,,"['CloudWatch', 'OpenSearch', 'SystemsManager', 'SecurityHub', 'Lambda', 'Detective', 'Kinesis', 'WAF', 'GuardDuty']",['Lambda'],1,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2021
r3g1Nym-ebY,Volkswagen Financial Services: Scaling Their Managed Platform Services by 600,"Financial services arm of Volkswagen so compliance and auditing is an important aspect of their apps.
    Video doesn't provide much information of the graph.
    CloudTrail is used to log everything and generate audit reports. It acts as the single source of truth.
    Their infra involves a large number of accounts which are managed via Aws Organisations.",other,https://www.youtube.com/watch?v=r3g1Nym-ebY,,,"['CloudTrail', 'IAM', 'Organizations', 'Inspector', 'AWSConfig', 'Fargate', 'EC2']",['Fargate'],1,True,[],0,False,['Fargate'],1,True,[],0,False,False,False,True,False,True,False,False,False,2022
plce6pRdx6o,Strikingly: Build a Website in 20 Minutes on AWS,"Building own service rather than CloudFront for supporting tens of thousands of domains
    The edge (ELB, ECS, ElastiCache, SQS) setup can be duplicated to support multiple domains
    The main region (i.e. security manager) will communicate with Let's Encrypt for certificate issue
    The security manager will distribute the new certificate to all edge nodes for it to work
    In the distribution of certificate, straight API upload is not used because of security, and plug-and-play design choice (i.e. main region does not maintain a list of edge nodes)",other,https://www.youtube.com/watch?v=plce6pRdx6o,,,"['SQS', 'ElastiCache', 'RDS', 'SNS', 'ELB', 'ECS', 'EC2']","['SNS', 'SQS']",2,True,[],0,False,[],0,False,['SNS'],1,True,False,False,True,False,False,True,False,False,2019
D6rG9eZ5Qus,Graham Media Group: Modernizing Traditional Broadcasting with AWS,local television station group. digital solution for broadcasters. encoders used. helps work for different devices. need a media archive whenever they want to use.media live does the distribution encoding. trasncribe gives them the captioning.,interactive,https://www.youtube.com/watch?v=D6rG9eZ5Qus,Edge,,"['Transcribe', 'UserCompanyDataStream', 'ThirdParty', 'CloudFront', 'MediaPackage', 'Rekognition', 'MediaStore', 'MediaLive', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,False,2020
fppIOuRMI2g,Instructure: Elevating Digital Education to the Next-Level Event Driven CI/CD Deployments Globally,"learning platform. **Work replicated across regions**. SNS for fanout.
Flow: git -> CI/CD pipeline -> writes manifest to S3 -> SNS -> fanout to all regions -> lambda functions (reads from S3) -> DYNAMIC CLOUDFORMATION template files. -> deployment queued to SQS for fault tolerance & retry -> EKS",control,https://www.youtube.com/watch?v=fppIOuRMI2g,,,"['SQS', 'Lambda', 'CloudFormation', 'UserCompanyDeveloper', 'SNS', 'EKS', 'S3']","['Lambda', 'S3', 'SNS', 'SQS']",4,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,False,False,True,True,False,True,False,False,2023
1xLjtJnfZes,MATTR: Building Digital Trust at Scale,"Digital trust and verifiable data. Care about DDoS attack, but in their use case, there can be a peak load when the system initially starts, so it needs to ensure initial peak load is not flagged as DDoS (through ShieldAdvanced polices etc.); after the initial peak load, it then scale down the Auto Scaling Group.",interactive,https://www.youtube.com/watch?v=1xLjtJnfZes,,,"['AutoScaling', 'UserCompanyDataStream', 'ThirdParty', 'ShieldAdvanced', 'ELB', 'EKS', 'WAF', 'UserConsumerAPI']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2022
ZNt9qI_LlPk,Autodesk Data Platform: Product Usage RealTime Analytics Using an Event Driven Architecture,13TB of peak data to S3 daily. Data is available quickly to end users with reduced cost. Use of DynamoDB to store metadata has increased throughput.,data_ingestion,https://www.youtube.com/watch?v=ZNt9qI_LlPk,,,"['Lambda', 'SNS', 'DynamoDB', 'ECS', 'S3']","['DynamoDB', 'Lambda', 'S3', 'SNS']",4,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,False,False,True,True,False,True,False,False,2021
KiH7hVJKzns,ADP: Unmatched People Data for Extraordinary Outcomes,"HR/Payroll system.
    70K clients, tens of millions of users.
    EKS is a too high-level (includes hundreds of microservices).",interactive,https://www.youtube.com/watch?v=KiH7hVJKzns,,,"['OpenSearch', 'ElastiCache', 'MSK', 'ApiGateway', 'ELB', 'EKS', 'Aurora', 'UserConsumerWebMobile']",['APIGateway'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2022
T048vs9p1h4,DBS Bank: Scalable Serverless Compute Grid on AWS,"DBS's serverless compute grid for option pricing logic.
    The main application that talks to this this grid is called the MX3 application.
    Inputs: stored in S3
    Executable Binaries: stored in EFS which is mounted onto different lambdas
    Output: stored in DynamoDB, while logs are available in OpenSearch
    There are three queues based on job/team priority.
    The three lambdas actually have the same implementation. Separate instances are used for different queues for performance.",compute_intensive,https://www.youtube.com/watch?v=T048vs9p1h4,,,"['SQS', 'OpenSearch', 'Lambda', 'SNS', 'DynamoDB', 'UserConsumerAPI', 'EFS', 'S3']","['DynamoDB', 'EFS', 'Lambda', 'S3', 'SNS', 'SQS']",6,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,False,False,True,True,False,True,False,False,2021
illMCyp4O9A,Enel: Management and Analysis of Meters Data Italian,,data_ingestion,https://www.youtube.com/watch?v=illMCyp4O9A,Edge,Edge,"['SQS', 'UserConsumerEdge', 'ThirdParty', 'Kinesis', 'DynamoDB', 'RedShift', 'BeanStalk', 'EC2', 'UserCompanyAPI', 'S3']","['DynamoDB', 'S3', 'SQS']",3,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,True,2019
kszaIJEnKPk,ResMed: Improving Patient Outcomes with Serverless at Scale,,"data_ingestion,interactive",https://www.youtube.com/watch?v=kszaIJEnKPk,Edge,Edge,"['Lambda', 'UserConsumerEdge', 'AppSync', 'CloudFront', 'SNS', 'LambdaAtEdge', 'Kinesis', 'DynamoDB', 'UserConsumerMobile', 'S3']","['AppSync', 'DynamoDB', 'Lambda', 'S3', 'SNS']",5,True,"['Lambda', 'LambdaAtEdge']",2,True,[],0,False,['SNS'],1,True,True,False,True,True,False,True,False,True,2022
Qi9soN5bpU4,ITTStar: AIpowered Search and Discovery of Luxury Goods for Retailers and Wholesalers,"use amplify for web and mobile applications. cognito for authentication. how is rekognition trained? 100k images used. 
    extract text from images and correlate. geolocation of text was used, and then correlation w image. what the text means etc.
    looking at comprehend in the future. JSON format is used.",interactive,https://www.youtube.com/watch?v=Qi9soN5bpU4,,,"['Amplify', 'Textract', 'Lambda', 'Cognito', 'ApiGateway', 'Rekognition', 'DynamoDB', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2021
hbz63Ve-eIY,Wix: Serverless Platform for End-to-End Browser Testing using Chromium on AWS Lambda,serves 5% of the worlds total websites. 700 million unique users per month. unique deployments - 4000. need scalable testing. can use ci/cd or laptop as starting point. MAX IS 700 test lambdas concurrently. 2M executions/week. use pptr and chromium. monitor using cloudwatch. Runs BROWSER on Lambdas!,control,https://www.youtube.com/watch?v=hbz63Ve-eIY,,,"['CloudWatch', 'Lambda', 'Cognito', 'UserCompanyDeveloper', 'DynamoDB', 'S3']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
0wnNlOg42dc,Spyne.AI: High-Quality Product Visuals at Scale with AI on AWS,,compute_intensive,https://www.youtube.com/watch?v=0wnNlOg42dc,,,"['SQS', 'Lambda', 'ApiGateway', 'ALB', 'SageMaker', 'ECS', 'EC2', 'S3']","['APIGateway', 'Lambda', 'S3', 'SQS']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2022
Kp51k6LY-2c,Toyota Motor NA: Lake House Architecture for Data and Analytics,Converging data warehouses and data marks into the lake houseGlue has the metadata(catalog aspect of it)RDS Stores the data regarding the metricsData is stored in Parquet & Delta FS which is fastHelped with time to market and no duplicationTime saving - took only month to build an application which usually takes about a quarter or year,data_ingestion,https://www.youtube.com/watch?v=Kp51k6LY-2c,,,"['Athena', 'Glue', 'UserCompanyAnalyst', 'RDS', 'UserCompanyDataStream', 'RedShift', 'EC2', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2022
H2fOkeXxpyw,Atlassian: Secure Code Invocation at Scale with Atlassian Forge on AWS,"atlassian forge. Scaling: 1000s of customers. limit on lambda thats why many EC2. multi-tenant SaaS application.Launch Lambda to execute CI/CD jobs; Lambda are in a different account (but shared by multiple tenants)
 'And we are typically limited on the control plane, on Lambda,
 on how many invocations we can do, how many Lambdas we can create
 in a certain time interval.'",control,https://www.youtube.com/watch?v=H2fOkeXxpyw,,,"['SQS', 'EC2', 'Lambda', 'UserCompanyDeveloper', 'DynamoDB', 'UserConsumerWeb']","['DynamoDB', 'Lambda', 'SQS']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
fSV0u48sEVg,Social Quantum: Using Serverless in Gaming,"60000 requests per min. Fargate for scaling and availability. cost reduction. Eliminated service maintenance, less people to look after the backend.",interactive,https://www.youtube.com/watch?v=fSV0u48sEVg,,,"['CloudWatch', 'ElastiCache', 'RDS', 'Lambda', 'ALB', 'Fargate', 'UserConsumerMobile']","['Fargate', 'Lambda']",2,True,['Lambda'],1,True,['Fargate'],1,True,[],0,False,False,False,True,True,True,False,False,False,2021
EiljRL0977M,Neumora Therapeutics: Advanced MRI Precision Medicine and Brain Data Analysis Visualization at Scale,"Healthcare data processing. Compute framework for company's data scientists.
    AWS Batch acts as the orchestrator. Batch launches EC2 instances (act as compute layer).
    FSX storage is mounted onto the EC2 instances and data is fetched from data lake to FSX.",compute_intensive,https://www.youtube.com/watch?v=EiljRL0977M,HPC,HPC,"['OpenSearch', 'Batch', 'Lambda', 'FSX', 'ThirdParty', 'EventBridge', 'EC2']","['EventBridge', 'Lambda']",2,True,['Lambda'],1,True,[],0,False,['EventBridge'],1,True,False,True,True,True,False,True,False,False,2022
W96L6ICcF3s,Samsung Electronics: Samsung Developer Portal Using Serverless Container Services,"Samsung Developer Portal: for developer signup, community, news, blog, and support
    Chosen AWS because Fargate is the easiest container management tool
    Challenge of using Fargate: cannot see EC2 instances

    Samsung Developer Portal has over 15 microservices. When using ECS, each microservice is mapped to read the ECS tasks
    Benefit for migrating to AWS Fargate: no need to manage scaling, health checking & mount EC2 instances
    Cost saving (by moving from ECS to Fargate): 44.5%

    Future plan: open a new site, implement site reliability engineering",interactive,https://www.youtube.com/watch?v=W96L6ICcF3s,,,"['ThirdParty', 'ELB', 'ECR', 'ECS', 'Route53']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2020
hEB1J9-iOqs,BristolMyers Squibb: Embracing InfrastructureasCode with AWS and AutoPTP,"DevOps architecture.
    Graph is not usable as the interactions between services are not explained.
    The goal of this architecture is to achieve elasticity in the devops environment. An example is to scale down on weekends and scale up on Mondays.",control,https://www.youtube.com/watch?v=hEB1J9-iOqs,,,"['CodeBuild', 'Lambda', 'CloudFormation', 'ApiGateway', 'CodeDeploy', 'CodePipeline', 'UserCompanyAPI']","['APIGateway', 'Lambda']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
ec6j-MaOSUc,Treasury Intelligence Solutions: Managing Data Growth & Scalability with a Secure Data Lake,"To manage corporate payments. This architecture for 2 needs - data growth, making data available to internal teams. Restrcited access to data using lake formation and fine grain permissions. Automated the infra provisioning using terraform. Terraform also used to provide dataset descriptions to describe data products in a consistent way. Enables them to build a data marketplace. Glue workflows and Glue ETL processes to transform the data. 15TB data in Data lake growing at a rate of 500GB every month. Data access through market place and also through API gateway & Step functions. Experiment using Sage Maker for implementing ML, Macie to identify PII data, kinesis to injest logs from infra and applications to analyze.",data_ingestion,https://www.youtube.com/watch?v=ec6j-MaOSUc,,,"['Glue', 'StepFunctions', 'DMS', 'Lambda', 'UserCompanyAnalyst', 'LakeFormation', 'ApiGateway', 'ThirdParty', 'UserCompanyDeveloper', 'Aurora', 'S3']","['APIGateway', 'Lambda', 'S3', 'StepFunctions']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2023
dWCQw_KvlYQ,DAZN: Key Moments in Sport on Live Streaming Video,"Architecture of the key moments feature. This feature overlays graphic elements over sports videos (both live and on-demand).
    The graphic element here is called key-moment and is placed on the playbar.
    Flow starts from the electronic prgram guide that is served as a topic on SNS.
    Fargate extracts key frames from the videos. One Fargate instance is deployed per video stream.
    Millions of clients at a time connect to API Gateway during live sport event.
    API Gateway uses Route53 to perform a latency based routing to connect to most appropriate AWS region.
    ECS is hosted in each region.
    Redis is also discussed -- used instead of DyanmoDB in live events.",data_ingestion,https://www.youtube.com/watch?v=dWCQw_KvlYQ,Edge,Edge,"['StepFunctions', 'Lambda', 'ApiGateway', 'ThirdParty', 'UserConsumerTV', 'SNS', 'DynamoDB', 'KinesisAnalytics', 'Fargate', 'UserConsumerMobile', 'ECS', 'Rekognition']","['APIGateway', 'DynamoDB', 'Fargate', 'Lambda', 'SNS', 'StepFunctions']",6,True,['Lambda'],1,True,['Fargate'],1,True,['SNS'],1,True,True,False,True,True,True,True,False,True,2019
NfUwtK8ALtw,MX Player: Achieving Massive Scalability Using Amazon EKS with Spot Instances,"Scale: 300M+ MAU, 200 thousand hours of video content
notes: OTT (over the top). Autoscaled up up to 3K instances. Use h.266 encoding for better network savings (both for client, and CDN costs). Multi-codec transformation.
Key technologies used: SQS, Spot Fleet (autoscaling), Elasticache, S3, Cloudfront, GPU/CPU mix.

Video ingestion:
	Step 1: pre-transcoding (audio/subtitle) FLEET invoked, SQS message, job create in ELASTICACHE
	Step 2: data to SQS, invoke transcoding (video) FLEET autoscaled. Data pull from S3. Mark task done in ELASTICACHE. Write data to S3. 
User: talks to CLOUDFRONT, which pulls from S3.",compute_intensive,https://www.youtube.com/watch?v=NfUwtK8ALtw,Edge,,"['SQS', 'ElastiCache', 'ThirdParty', 'CloudFront', 'UserConsumerWeb', 'EC2', 'S3']","['S3', 'SQS']",2,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,False,2022
Pc7_uOdlGKo,Panasonic Avionics: Weather Data and ML Models Improve In-Flight Entertainment Customer Satisfaction,,data_ingestion,https://www.youtube.com/watch?v=Pc7_uOdlGKo,,,"['Glue', 'LakeFormation', 'S3', 'UserCompanyAgent', 'SageMaker', 'QuickSight', 'UserConsumerMobile', 'Athena']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2022
XpFNznmRoQ0,Healthfirst: Wrangling Data the Event Driven Way,"health insurance. 1.4 million users in the medicaid and medicare space. different source of info. claim, member etc. real time transactions coming in. 40TB of data coming in.previously there on AWS too. cloudformation new feature. cloudformation is the kicking off factor.good usage as three different flow. reduces cost.why segment s3? data quality and integrity. now Ml also. use sagemaker.",data_ingestion,https://www.youtube.com/watch?v=XpFNznmRoQ0,,,"['SQS', 'Glue', 'StepFunctions', 'Lambda', 'UserCompanyDataStream', 'CloudFormation', 'SageMaker', 'RedShift', 'S3']","['Lambda', 'S3', 'SQS', 'StepFunctions']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
QnmmTIYZxNI,Adobe: Simplifying Networking Across Thousands of AWS Accounts with AWS Transit Gateway LIVE,"networking/infra challenge: uses lots of EKS. Main difficulty is handling 1000s of VPCs and AWS accounts.
    Originally had transit vpc, and hit its limits. Use Transit Gateway as regional hub.
    Solve challenge: optimize ip allocation.
    NLBs have another CIDR block.
    Services internal to VPCs use one CIDR block. These are reused.
    Video basically describes how they configured network access different VPCs and customers.",other,https://www.youtube.com/watch?v=QnmmTIYZxNI,,,"['TransitGateway', 'PrivateLink', 'EKS', 'VPN', 'NLB', 'NAT', 'EC2', 'DirectConnect']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2020
66h7DrOEF5k,ABEJA: Building a Machine Learning Platform that Fully Utilizes Container Technologies Japanese,"Platform for ML Serving and Training.
    They use Kubernetes to manage EC2 instances which are equipped with GPUs for training.
    Inference has 3 important features.
    1. Blue Green deployment -- so that model quality is not degraded with new deployments.
    2. Service Discovery -- users can access dynamo db to discover services.
    3. Spot Instances -- unclear how they are utilised.",compute_intensive,https://www.youtube.com/watch?v=66h7DrOEF5k,,,"['CloudWatch', 'Lambda', 'ThirdParty', 'ALB', 'DynamoDB', 'ECS', 'EC2', 'S3']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
sQsAGl7mSQs,Eyeota: Scalable ML Model Lifecycle Management for Advertising Audience Discovery,Audience data marketplace. Tring to address data quality using ML algorithms. 100 of training of jobs from 100MBs to 100GBs of data. 100 of inference jobs processing TBs of data. 6-7 Billion advertising Ids are processes in a month. All the orchestration done using Apache Airfflow - which provides lot of flexibility to Data science and data engineering teams. Airflow hosted on EC2. Outcomes - Team efficiency - training pipelines setup in 3-5 days which is half of original. Lot of transparency and lot more configurability at each stage.,data_ingestion,https://www.youtube.com/watch?v=sQsAGl7mSQs,,,"['CloudWatch', 'Glue', 'UserCompanyDeveloper', 'SageMaker', 'EC2', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2021
Jz2RPRhF6Fs,Accolade: Security and Operational Excellence in Healthcare LIVE,"Healthcare data management. Security and authorisation is important.
    This video describes how they load balance between their cloud api and legacy api + perform authorised data access.",interactive,https://www.youtube.com/watch?v=Jz2RPRhF6Fs,Edge,Edge,"['Lambda', 'ApiGateway', 'ThirdParty', 'CloudFront', 'ELB', 'LambdaAtEdge', 'ALB', 'DynamoDB', 'UserConsumerMobile']","['APIGateway', 'DynamoDB', 'Lambda']",3,True,"['Lambda', 'LambdaAtEdge']",2,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2020
K27WjYwyqw8,Next Caller: Phone Caller Fraud Detection with AWS Sagemaker,,interactive,https://www.youtube.com/watch?v=K27WjYwyqw8,,,"['SQS', 'Lambda', 'ApiGateway', 'SageMaker', 'DynamoDB', 'UserConsumerMobile', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3', 'SQS']",5,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
qi017F1UwvM,Salesflo: Transforming FieldForce Operations Using EventDriven Architecture,"Requirement: compliance control and monitoring of field force operations.
    The web requests end up configuring step functions.","data_ingestion,interactive",https://www.youtube.com/watch?v=qi017F1UwvM,,,"['Athena', 'Glue', 'ElastiCache', 'StepFunctions', 'Lambda', 'RDS', 'Route53', 'ApiGateway', 'SNS', 'Kinesis', 'Fargate', 'UserConsumerMobile', 'UserConsumerWeb', 'S3']","['APIGateway', 'Fargate', 'Lambda', 'S3', 'SNS', 'StepFunctions']",6,True,['Lambda'],1,True,['Fargate'],1,True,['SNS'],1,True,False,False,True,True,True,True,False,False,2023
qIO_54vJ_JI,Lancom Technology: Building a Scalable Video Conferencing Application,,data_ingestion,https://www.youtube.com/watch?v=qIO_54vJ_JI,,,"['SQS', 'UserCompanyAgent', 'Fargate', 'UserConsumerMobile', 'EC2', 'S3']","['Fargate', 'S3', 'SQS']",3,True,[],0,False,['Fargate'],1,True,[],0,False,False,False,True,False,True,False,False,False,2022
